Blog		better	mark	model	process	things	non	level	thing	think	old	away	size	actually	go	day	san	point	air	say	street	everything	once	against	issue	yes	else	yet	microsoft	c	start	d	e	g	anything	minutes	m	o	really	p	u	ready	x	them	then	rather	review	full	first	months	campaign	control	heard	dead	try	inside	fox	given	group	times	were	side	online	him	stop	his	hit	details	never	follow	win	live	nearly	tell	done	clear	saying	phone	above	after	sharing	kids	problem	started	age	least	having	someone	comes	ago	little	video	wrote	says	fast	sent	came	probably	current	yesterday	who	car	especially	why	almost	points	image	david	store	hasn	itself	information	plan	media	story	version	rock	four	play	cut	author	run	doing	release	pretty	cool	another	however	call	many	note	plus	coming	edition	young	too	top	working	apps	create	hard	myself	certainly	audio	co	thanks	software	very	via	while	photos	possible	number	getting	than	until	end	three	radio	night	list	action	need	still	into	able	completely	add	everyone	wouldn	please	browser	often	system	looks	lot	might	each	youtube	bad	readers	ways	come	feel	morning	went	web	total	blogging	game	her	article	these	several	through	steve	school	love	super	off	ad	site	both	find	going	al	am	idea	buy	williams	appeared	last	security	view	according	public	good	under	make	announced	don	office	page	means	available	different	seems	us	next	comments	local	looking	enough	children	reader	recently	taken	design	takes	build	reports	anyone	likely	built	well	finally	th	iphone	great	news	apple	even	tv	ever	didn	water	nothing	friends	example	popular	other	name	movie	hand	lots	below	issues	interview	plans	juan	left	maybe	tools	gets	couple	court	themselves	wrong	its	whole	within	days	currently	apparently	early	should	later	latest	house	would	hope	become	put	debate	national	mdash	final	matter	created	wants	drive	haven	writing	com	move	where	perhaps	ideas	back	isn	quick	doesn	results	aren	re	had	before	own	watch	reason	line	right	together	war	link	entire	service	way	bill	creative	personal	hours	services	google	half	easy	head	understand	based	continue	text	order	internet	change	search	job	running	using	ask	weeks	attention	tech	million	devices	though	such	platform	does	reasons	spent	book	york	check	few	features	seem	seen	answer	simple	products	our	step	flash	years	around	website	terms	press	simply	art	pro	home	also	project	much	keep	power	read	only	large	real	piece	bring	changed	space	party	because	every	kind	most	did	facebook	took	tool	oh	meet	talk	beta	six	support	team	jobs	quite	community	look	special	guy	videos	mind	believe	drop	american	down	data	open	report	asked	money	made	she	take	no	future	called	turn	president	books	earlier	app	high	again	source	games	long	best	show	value	university	posted	business	could	same	include	year	week	me	percent	audience	happy	family	america	my	amazon	used	city	music	user	far	word	daily	october	work	among	soon	past	let	across	told	since	following	building	interesting	download	people	ll	fun	question	feature	less	free	any	give	health	during	government	launch	including	shows	related	industry	won	event	part	billion	sure	third	mac	network	two	course	want	always	man	photo	technology	see	experience	must	mean	nice	may	goes	set	questions	found	update	series	conference	white	content	companies	important	world	appears	being	camera	between	case	write	original	making	others	trying	digital	over	use	users	life	wanted	sites	talking	mobile	big	along	close	second	taking	tax	either	similar	bit	post	share	care	person	twitter	recent	said	makes	social	ipad	fact	know	front	five	links	state	true	html	country	month	something	reading	thought	got	single	without	place	blog	already	problems	obama	company	npr	those	leave	email	launched	he	computer	culture	behind	small	help	instead	nbsp	released
http://feeds.kottke.org/main	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ScienceBlogs : Combined Feed	1	9	0	3	3	12	2	3	8	11	7	7	5	8	6	14	3	7	2	9	2	7	4	6	3	3	2	11	0	13	5	19	5	2	3	0	24	5	18	3	2	0	0	38	13	8	1	5	30	1	7	1	1	2	8	52	0	5	1	5	20	1	0	9	4	45	0	1	5	2	2	13	1	6	3	3	2	0	3	13	0	23	8	1	3	1	8	5	4	5	10	6	2	8	2	2	4	3	6	0	40	3	4	21	3	2	5	0	2	2	2	9	2	3	2	1	3	5	2	0	0	3	4	2	4	4	5	3	0	13	2	2	2	1	7	13	7	5	0	4	5	1	1	1	2	2	0	21	1	7	2	0	5	7	32	4	6	4	4	3	2	2	12	11	18	3	2	1	8	3	6	0	5	2	2	4	3	9	1	3	0	2	7	0	1	3	4	5	1	0	18	1	18	4	11	1	24	5	1	7	0	3	9	8	11	2	3	2	1	0	0	4	1	3	2	15	7	2	13	0	22	2	1	8	2	6	9	18	13	51	2	5	5	10	2	4	3	5	3	1	1	2	4	4	20	1	11	0	10	6	1	21	0	9	9	8	1	0	0	2	18	4	3	2	2	0	5	3	2	0	8	7	0	5	3	3	4	4	13	4	5	3	3	3	1	19	3	2	6	19	5	1	4	3	17	4	0	5	2	0	3	3	1	4	2	15	6	0	11	11	0	14	6	7	27	9	5	12	4	5	4	11	5	11	3	3	2	19	15	0	0	2	0	2	12	5	4	7	5	1	1	0	1	5	4	1	3	5	3	9	5	9	5	0	6	6	0	4	3	3	61	3	55	9	1	2	4	2	1	2	39	2	1	19	13	7	0	2	3	2	0	5	79	3	14	5	3	70	20	10	7	2	1	0	1	2	13	10	0	31	6	0	2	1	5	7	8	0	2	2	10	1	4	6	10	1	6	1	5	4	1	8	10	1	5	2	4	6	4	15	12	23	11	3	5	4	1	2	0	16	2	3	0	4	12	13	3	9	1	4	13	12	3	14	59	14	0	2	4	3	6	25	0	6	5	1	0	9	2	1	9	10	2	1	7	12	7	3	7	3	4	3	2	22	10	18	5	3	3	6	13	5	9	9	2	0	4	8	2	4	6	2	8	3	8	1	0	0	15	7	12	1	5	1	9	23	4	4	6	4	11	1	3	3	1	0	4	1	6	0	2	7	10	3	16	1	11	8	2	2	8	3	9	0	22	7	2	7	2	1	4	0	7	2	4	3	5	0	2	5	6	69	2	0	1	2	3	13	4	2	0	4	22	3	1	4	13	2	0	3	2	8	4	7	9	2	7	4	18	4	3	3	2	2	15	3	2	0	60	1	10	8	9	7	6	1	3
ReadWriteWeb	1	1	3	1	2	4	1	3	0	7	1	0	0	1	2	1	0	2	0	2	1	1	3	3	3	3	0	8	12	0	1	5	2	0	1	0	12	0	3	1	5	0	0	2	12	3	0	0	4	1	0	1	0	3	2	0	0	1	1	3	6	3	8	4	0	7	0	0	1	2	1	12	1	0	4	2	0	2	2	5	5	0	3	7	0	2	3	1	2	4	3	8	3	4	2	0	1	0	4	1	9	0	1	0	1	1	0	0	1	1	1	10	0	11	4	7	0	3	2	0	0	4	3	3	1	0	6	8	1	4	2	0	1	0	0	9	2	0	6	1	2	0	1	2	2	2	5	6	3	10	0	0	4	0	7	0	6	4	0	3	2	0	6	12	8	3	0	6	0	2	1	7	1	4	1	6	0	2	0	2	0	1	1	0	1	2	18	0	0	4	1	5	9	3	9	2	0	1	0	2	1	9	5	2	4	0	2	3	6	0	0	7	0	3	6	0	5	1	8	5	1	0	7	4	13	5	0	7	9	3	1	6	4	1	0	4	0	0	1	6	0	2	1	2	13	3	0	2	5	3	1	7	0	2	3	0	0	0	4	2	12	2	2	0	1	1	2	2	1	0	0	1	9	0	1	0	0	0	27	1	3	4	1	0	1	4	1	3	3	6	3	0	2	0	2	0	1	0	1	3	4	1	0	18	4	3	1	2	3	4	0	4	0	1	6	5	3	9	0	1	2	10	2	0	1	2	17	4	2	4	2	3	11	24	3	4	0	0	9	1	0	3	6	2	0	0	2	7	1	1	1	1	36	2	2	3	10	4	0	0	4	1	0	4	0	1	3	0	2	3	8	0	1	10	5	3	0	1	1	0	0	1	20	2	5	2	3	8	12	1	4	2	1	2	5	2	4	3	0	5	2	18	1	6	0	1	1	3	0	4	5	1	2	0	6	0	0	0	0	1	3	4	3	11	0	0	2	5	0	2	2	7	2	4	0	0	6	3	14	0	1	1	3	0	1	1	1	0	1	20	6	5	3	7	9	2	0	4	0	0	2	10	11	1	0	1	7	4	0	0	1	3	3	2	4	1	1	3	5	3	3	3	2	6	2	0	4	1	3	12	6	5	0	5	0	5	3	3	2	3	0	3	2	1	2	1	0	4	2	1	4	2	2	1	4	8	3	2	1	1	10	1	5	1	3	0	4	5	0	6	5	1	4	2	4	0	3	5	0	0	2	1	4	1	7	4	11	2	0	2	0	11	4	0	0	1	2	0	1	4	6	0	1	0	6	3	3	4	11	18	0	3	3	0	1	2	2	0	1	4	8	2	1	0	0	2	5	3	4	4	2	0	30	0	10	0	1	3	11	3	0	3	4	4	7	0	2
Mashable!	5	1	0	0	0	1	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	3	0	2	0	0	0	0	0	0	0	0	1	1	0	3	0	0	1	2	0	3	1	1	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	1	3	0	3	0	0	0	1	0	0	0	0	1	0	0	1	1	3	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	3	0	1	0	0	0	2	1	0	2	0	0	0	0	0	7	0	0	2	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	2	0	0	0	0	2	0	1	2	2	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	7	0	1	1	1	0	1	0	0	0	0	3	0	2	0	0	0	0	0	0	0	1	0	1	1	4	0	0	0	0	2	0	0	0	1	0	4	2	1	3	0	0	0	3	1	0	0	0	1	1	0	0	0	0	2	2	0	0	0	0	2	0	0	0	2	0	0	0	0	2	0	0	0	2	7	2	1	0	1	1	1	0	0	2	0	2	0	1	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	11	1	1	0	0	0	0	0	2	0	2	0	0	1	1	0	1	0	0	0	0	3	1	0	0	0	2	2	1	0	0	1	1	0	0	0	3	4	1	0	0	0	0	1	1	0	0	1	6	1	1	0	0	3	0	0	0	0	0	0	1	7	0	0	2	1	0	0	0	1	1	1	0	1	1	0	0	0	1	1	0	0	2	0	0	2	1	0	2	0	0	0	1	0	2	3	0	0	1	1	0	4	0	1	2	0	2	2	0	0	2	0	1	0	1	0	0	0	0	0	2	1	0	1	0	5	1	0	1	0	0	0	0	1	0	1	0	1	0	2	0	1	3	3	1	5	0	0	0	0	3	3	1	0	1	1	0	0	0	0	2	1	0	0	4	1	1	0	6	3	0	2	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	3	0	0	0	0	5	0	0	0	0	6	1	1	0	0
Autoblog	2	4	0	15	0	5	0	2	1	1	1	0	2	0	4	4	0	1	0	0	0	0	0	3	1	0	1	5	0	3	2	1	0	0	1	6	4	0	0	1	8	1	3	3	1	0	5	0	9	0	0	0	3	0	0	1	0	1	0	0	3	2	0	0	0	5	7	4	2	1	1	0	2	1	0	0	2	0	14	9	2	0	0	0	0	4	0	0	1	1	5	15	0	5	0	0	0	1	3	0	4	16	0	0	1	1	10	0	0	0	0	0	1	0	0	6	0	5	0	0	0	2	0	5	1	0	2	0	3	0	0	2	0	0	2	1	13	0	0	0	1	0	2	0	0	2	0	2	1	7	5	2	2	2	5	3	1	1	0	0	0	1	0	3	8	4	2	0	1	0	20	0	1	0	3	1	3	2	3	0	0	0	5	0	0	0	1	0	0	4	0	0	0	0	2	1	0	0	0	9	0	1	2	3	2	0	0	1	3	0	20	4	0	1	3	0	3	22	8	2	4	0	0	1	2	1	3	7	7	21	0	2	2	0	0	3	0	2	2	2	0	1	2	1	7	3	1	0	1	4	0	4	0	2	4	0	1	0	0	0	3	0	0	2	0	5	0	0	2	0	2	1	0	4	0	0	0	0	32	1	1	0	2	4	1	0	0	5	1	5	0	1	1	1	0	0	2	1	1	0	3	1	0	4	1	0	1	0	4	3	2	2	0	1	7	6	1	3	5	1	8	2	2	1	0	0	0	4	0	0	0	2	0	0	0	0	3	0	4	12	0	1	0	2	2	0	3	1	0	1	0	0	1	0	3	1	5	2	0	3	0	0	2	6	0	1	1	0	1	1	31	1	0	7	5	0	21	2	2	1	0	4	10	0	7	0	5	5	5	0	0	1	2	0	1	1	0	1	1	6	0	0	1	0	0	1	0	0	6	0	4	0	3	0	5	2	0	4	0	0	6	2	1	0	0	2	0	0	1	0	3	5	0	3	4	0	0	0	0	17	2	16	0	2	7	11	0	0	0	1	2	4	0	8	2	0	1	0	0	1	4	0	3	1	0	0	0	0	2	3	1	2	0	1	1	1	1	0	2	0	0	1	0	1	2	2	1	0	1	0	2	2	0	2	0	0	1	4	0	0	3	1	1	0	2	0	0	0	4	0	1	0	3	0	3	27	0	1	2	0	4	0	2	0	0	1	5	0	1	0	0	0	3	1	3	1	5	2	0	0	1	1	0	1	4	20	0	0	0	1	0	0	1	2	0	1	2	0	1	1	1	1	0	0	0	0	0	4	7	0	0	2	4	2	1	0	1	1	0	4	2	2	12	0	2	1	0	1	1	3	1	0	10	0	4	1	20	0	2	0	0	2	0	0	0	90	5
BuzzMachine	0	0	1	0	0	0	0	0	0	2	3	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	4	0	0	1	0	5	1	0	0	2	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	5	1	1	3	3	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	2	3	0	0	2	0	3	1	0	1	1	7	0	1	3	0	1	0	0	1	0	0	0	0	3	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	0	0	0	0	2	0	0	0	0	0	2	2	0	1	1	0	0	2	0	0	1	0	0	0	0	3	0	4	0	5	0	2	3	1	1	0	0	0	0	0	0	4	0	0	0	2	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	2	1	2	0	0	0	0	1	0	0	0	0	2	1	0	0	0	4	7	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	1	4	4	2	1	0	0	1	2	0	3	1	0	2	2	0	0	0	0	0	4	1	0	0	1	0	0	0	0	6	1	1	1	0	0	2	1	0	0	1	0	0	0	0	1	0	0	4	3	0	2	0	0	0	3	0	0	4	0	0	2	0	0	0	2	0	0	0	0	2	0	0	0	0	1	1	0	2	0	1	0	0	0	1	0	0	1	2	4	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	3	1	1	1	1	6	0	1	0	0	2	3	0	0	0	0	0	2	2	2	4	1	0	2	3	1	0	1	1	8	0	1	0	0	0	14	0	2	1	0	0	0	1	0	0	0	1	0	1	2	0	3	0	1	0	1	0	4	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	3	1	1	0	1	0	3	1	1	1	0	0	2	0	0	0	0	0	0	2	0	1	0	0	2	0	2	0	1	0	0	0	2	1	2	0	2	1	0	1	2	0	0	1	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	2	2	2	0	0	1	0	0	0	2	0	0	0	1	0	1	0	1	0	0	0	2	0	1	0	0	6	1	0	0	0	9	0	0	1	0	1	0	0	0
http://googleblog.blogspot.com/rss.xml	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WWdN: In Exile	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	4	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PaulStamatiou.com	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	1	8	0	0	1	0	0	1	0	1	0	0	1	0	0	0	3	0	5	1	1	4	0	0	0	0	0	3	1	23	0	17	1	12	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	1	3	0	2	0	0	0	2	0	1	0	0	1	4	0	0	4	0	1	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	6	2	1	2	0	0	0	2	0	2	0	0	8	0	0	0	0	2	0	0	2	0	0	1	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	1	8	0	2	0	0	2	1	0	2	0	0	1	0	1	0	0	0	0	0	0	5	1	0	0	0	5	1	22	0	1	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	0	10	1	0	4	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	1	1	0	0	0	0	2	1	0	1	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	22	2	3	0	0	2	2	1	0	0	0	2	4	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	2	0	1	0	2	0	2	0	4	0	2	0	1	0	0	0	0	1	0	0	4	0	0	0	0	1	0	0	2	0	5	3	0	0	0	0	0	2	3	1	0	1	1	0	2	1	0	0	0	0	2	0	0	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	1	0	2	3	0	1	0	0	3	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	7	0	0	0	0	0	79	3	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	1	2	1	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	2	5	0	1	1	0	2	8	1	0	1	0	0	3	1	2	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	3	1	3	0	2	0	0	1	0	0	0	0	1	1	0	0	3	3	2	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	3	3	2	0	4	0	1	0	1	0	5	0	0	0	0	0	1	0	0	1	0	4	0	1	0	0	0	0	0
flagrantdisregard	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
